id,cloud provider,Total Ram,Total CPU,Total Disk Space (GB),Cpu Utilization,Network Latency (milliseconds),Cost per Day ($),Average IOPS,classification
90b67c1e-1195-4de6-bfcf-459c133014f5,AWS,8,1,8,62.72,79,22.38,871,optimal
4e5571a7-ff90-4423-ab4f-6220c68bf743,AWS,32,16,16,86.43,144,101.41,1155,overutilized
87b383c9-7587-4674-84f8-7d2490caff44,AWS,4,1,8,74.59,49,14.18,982,optimal
83d07dc9-cba3-443c-9fa1-0ae9ba17bda5,GCP,8,1,8,77.26,146,22.31,1001,overutilized
019221fe-333c-4f5d-95af-0587089a1c04,On-prem,4,2,8,42.5,222,13.01,788,underutilized
0c56fa13-629c-42c1-a3fd-68c5ca431ce5,AWS,64,16,32,88.35,41,167.17,1602,overutilized
e2d721cb-b19f-424a-8a25-19f2b464d4c6,AWS,16,8,16,64.76,69,52.81,784,optimal
2cac35ab-db29-4fbf-871d-8f0f488b5849,GCP,16,8,16,44.79,125,52.73,915,underutilized
64be9cfc-f233-41ff-9643-9519556a11dc,AWS,2,1,8,66.04,139,10.19,793,optimal
ce4cf5c8-1a7f-4493-8ef6-65de950eaa9a,AWS,2,1,8,95.1,139,10.11,679,overutilized
5230857c-1171-49ca-bf1e-3d6649ac80a7,On-prem,4,2,8,86.66,97,12.98,847,overutilized
d4ef0151-6c8a-4c4a-9b01-3185d6526ecf,On-prem,64,16,32,81.09,195,133.67,1596,overutilized
f6531d3c-b4f7-40c9-98e7-6aa56a2765a9,GCP,16,8,16,81.32,84,52.55,816,overutilized
dfa91ae0-2e35-47e4-a50c-47baf4ecc805,AWS,8,2,8,72.63,144,24.35,896,overutilized
1a2b04aa-e576-4966-a497-fc931a605625,AWS,32,16,16,93.66,73,101.5,1165,overutilized
fec89a59-1e3c-4e52-82c1-76aa1b659efa,AWS,4,2,8,46.4,60,16.25,766,underutilized
271be602-0d64-4c34-8e8f-fa087254943d,AWS,64,16,32,51.71,147,165.89,1621,overutilized
6df7c9ed-6dbf-4f02-9a34-369942b724bd,AWS,2,1,8,53.33,53,10.17,853,underutilized
0ec46663-2e9e-46ce-ac76-570786d2e8a2,GCP,32,16,16,47.7,133,101.51,1342,underutilized
e31c4b45-6e47-4948-84bf-948f240f42f6,AWS,64,16,32,86.4,52,165.73,1224,overutilized
e19c4abd-7170-40ea-a37d-d814a59a0929,GCP,16,4,16,40.27,73,44.73,861,underutilized
333f05c4-34fa-41b1-930e-a6e5365712ed,AWS,8,1,8,45.29,70,22.42,719,underutilized
326194dd-ce42-4b52-a77a-e054679a223c,On-prem,1,1,8,83.67,101,6.5,664,overutilized
c2a09d50-4690-44d4-894f-05f796db287d,GCP,2,1,8,67.43,113,10.15,818,optimal
23f80637-58e5-4e6a-ac87-c7ba491bb66c,AWS,64,16,32,44.85,132,166.9,1753,overutilized
91eb51aa-5956-45c2-8dc6-9ef04b43f9b2,AWS,32,16,16,87.31,123,101.61,1260,overutilized
fa94c4a8-3ab5-4a5c-b163-5713b93fae48,On-prem,16,4,16,49.11,127,35.88,1030,underutilized
8615aa93-ddea-40d0-9f7c-345f1211c638,GCP,1,1,8,71.36,85,8.11,644,optimal
1b04fa27-2121-4902-8aa7-71849f45486d,GCP,32,16,16,75.76,125,101.7,1233,optimal
bd3e85eb-e961-4109-8c1e-5b8c29a9f0b0,AWS,1,1,8,88.99,45,8.13,829,overutilized
c217ebe1-4a61-4697-ae18-85e5dee51561,GCP,1,1,8,73.18,145,8.13,906,overutilized
f0f04c42-9d64-40f2-ae42-4569db6909a3,AWS,8,1,8,61.26,79,22.25,873,optimal
251bf167-33cd-45d3-ab1b-ee16625206b0,On-prem,8,2,8,55.9,88,19.57,907,underutilized
d510c4a9-4aa1-43e8-931e-03c31e44ec78,AWS,8,1,8,76.22,138,22.33,850,optimal
bda2c3e5-5cee-4d0d-b06a-1b4613b0e12f,AWS,32,16,16,58.68,122,101.4,1035,underutilized
9b2fcdcc-c8d9-4961-921c-45f14f1a9338,GCP,1,1,8,84.84,112,8.15,745,overutilized
d4c74d5d-fa41-40c4-a175-734f7b3222ab,GCP,4,1,8,63.47,77,14.15,684,optimal
cc648bbf-50fb-4996-8ccd-159fbb3a5d23,AWS,1,1,8,95.01,146,8.14,697,overutilized
b14f6e5a-1acb-45e3-927d-bde9c1232863,AWS,32,16,16,76.82,52,101.6,1211,optimal
ccb84ef9-924a-44fb-96d4-db26d7c38ed5,AWS,4,2,8,71.75,119,16.19,961,optimal
e9979397-5e02-4daa-958d-31a4a8f41c05,AWS,2,1,8,64.47,143,10.16,728,overutilized
94dfd70c-567c-44e1-9894-44bed489ce36,AWS,2,1,8,73.02,61,10.2,878,optimal
f71ac48f-cb1c-4c0e-bc9b-30002fcf5ae3,GCP,16,4,16,77.8,87,44.82,1151,optimal
d5a89aac-ccd4-4c2c-b1d1-d48eb44c7e64,AWS,64,16,32,81.98,109,167.23,1386,overutilized
b476e535-5329-40af-8d9d-8f3ed276e2de,On-prem,4,1,8,92.93,293,11.39,696,overutilized
90e428bc-a930-4215-a5be-0f0400215600,AWS,4,2,8,64.28,79,16.25,811,optimal
94e46462-ae1c-4d15-8e53-d6a4ab6ea706,GCP,1,1,8,61.17,86,8.16,839,optimal
a635104c-dd1f-4342-a539-bd7e9a405754,AWS,8,1,8,90.79,102,22.3,939,overutilized
3d784b21-2830-4f3a-8044-ddd7c13d9978,GCP,8,2,8,42.2,60,24.33,1014,underutilized
833ab8f1-a8cb-401b-9565-677f8a0eff74,AWS,16,4,16,94.26,86,44.81,890,overutilized
c1bd1451-3ec7-4698-a25d-3d0ce46c8b49,AWS,1,1,8,81.56,102,8.08,900,overutilized
44d459fb-8574-4f7c-8cad-68f4af6813ac,AWS,1,1,8,63.1,88,8.12,827,optimal
77695a0e-5f4c-4452-97c4-de2c32ac9944,AWS,2,1,8,56.92,52,10.19,719,underutilized
22cba8de-3169-421c-828d-7e858510b636,AWS,1,1,8,49,98,8.14,906,underutilized
45d2d319-f883-4b65-acd9-36ba99495783,AWS,2,1,8,54.75,113,10.14,710,underutilized
486ce3ca-bcc4-4aa6-a83a-385a0f4ea504,AWS,16,8,16,93.04,139,52.55,788,overutilized
1643d7b3-2d36-4092-9065-1fa3164260c0,GCP,16,4,16,45.16,95,44.65,1143,underutilized
5ef2b9ce-a88c-40f3-9945-ae67aa10ac00,On-prem,8,1,8,62.04,179,17.86,721,optimal
4613b1d6-f883-4541-8d76-bf091ae694b7,GCP,2,1,8,81.07,147,10.16,863,overutilized
7ddffd60-4905-4d01-bfe7-ad42bff70772,GCP,1,1,8,90.87,113,8.09,671,overutilized
2e202f7f-fa8e-4e9d-95ee-271f8d4767f3,AWS,1,1,8,48.83,136,8.11,954,underutilized
a135e952-16b5-4909-a58c-32c043e10091,On-prem,1,1,8,48.33,52,6.47,843,underutilized
f37d273f-be5f-4dbb-b40f-466d36c04c7d,GCP,4,2,8,92.67,147,16.22,832,overutilized
eb990d55-d072-452b-b541-7ac33532934b,AWS,16,8,16,90.16,120,52.72,848,overutilized
c711043c-f9ee-4703-8537-bf2295a7744a,GCP,16,4,16,73.26,132,44.76,871,optimal
fbe416e4-80ad-4aaf-aa22-b18e866447ae,AWS,2,1,8,94.37,96,10.12,807,overutilized
7f7a9806-7f0b-4f2a-92cc-07bacb6fd132,GCP,2,1,8,81.97,94,10.12,840,overutilized
503427cd-f2b7-4855-88e3-a274f6ab0606,AWS,64,16,32,93.06,137,166.77,1419,overutilized
c299653e-6c0f-41d7-9fe6-2fa4374ae402,AWS,4,2,8,81.66,66,16.2,902,overutilized
93aa6518-ac63-4baf-8ced-dd58cc97f714,AWS,32,16,16,76.92,44,101.86,1320,optimal
5b35bf1e-5163-48f1-8585-2c6bcd5d6b26,AWS,2,1,8,92.11,132,10.18,726,overutilized
05520953-d53d-4aa3-be02-93c97f8c6ee2,GCP,64,16,32,92.57,67,166.27,1696,overutilized
bc9693c1-89f7-4b75-94c3-df08ccb7d2be,GCP,16,4,16,75.98,132,44.64,871,optimal
3b2198bb-d4d1-44a2-8a5e-a71bfb2d3089,GCP,64,16,32,91.18,115,166.35,1370,overutilized
690af5bf-7c8e-45e6-bbe6-a57a3d6ca8d4,On-prem,16,8,16,77.53,218,42.38,937,optimal
9fcffd6b-c70c-478b-ba29-a9cb916c4a37,GCP,8,1,8,95.53,96,22.34,779,overutilized
361f82a0-ca25-4edf-8c5e-d773fea7c746,AWS,64,16,32,54.45,102,166.28,1397,underutilized
19f92e4a-cd3b-4b07-989d-0bc4e685bbf1,On-prem,2,1,8,53.25,194,8.16,694,underutilized
7ba04b2c-9a5d-42a1-baf5-fb49ea14930e,GCP,4,2,8,69.26,85,16.2,825,optimal
ac449a2c-07fb-4767-8ece-0d391785ffa1,On-prem,1,1,8,59.16,53,6.5,753,underutilized
849a705c-1ab4-486b-81c0-b56b0c6401f6,GCP,16,4,16,81.3,78,44.65,913,overutilized
1cde5227-e986-4a99-b4d7-a7db16c88ed7,AWS,32,16,16,61.27,63,101.85,1187,optimal
9eb6b310-ef37-40dc-8b9c-6ca888116b69,GCP,1,1,8,79.34,117,8.13,839,optimal
3aca77ef-69db-4890-b6ea-79ba7343a2ae,GCP,4,2,8,78.38,110,16.26,801,optimal
f9fae0c9-5fca-47c2-a94c-0954ed67fff0,GCP,64,16,32,76.95,52,165.72,1799,overutilized
ded48849-a323-49cc-acad-ad0e15f3f1db,GCP,1,1,8,79,133,8.09,758,optimal
dc7af7c0-815c-4533-b851-09891fed5ee5,AWS,1,1,8,89.34,83,8.14,945,overutilized
842e7cc1-f870-4cef-afd9-88c6fa5ff909,AWS,1,1,8,74.93,71,8.11,938,optimal
c3109952-b45f-4675-961d-f5d108c64762,GCP,8,1,8,83.27,45,22.39,913,overutilized
01a16794-2584-4208-a4b5-7131c9047c39,On-prem,1,1,8,68.63,157,6.49,943,optimal
a493179b-6645-411c-ad0f-de22e4bc5a44,AWS,4,2,8,78.19,139,16.16,938,optimal
34ee9645-5a6a-470b-9c44-0cbb5bd17dd6,AWS,8,2,8,70,116,24.47,846,optimal
5cb17d2e-625d-48ab-a6c6-5653c152f2ad,AWS,32,16,16,49.72,105,101.37,1264,underutilized
737dc205-dd43-467c-afd6-7a0ecb28b04d,On-prem,4,2,8,90.46,258,12.99,902,overutilized
cdcece32-8ec3-49a1-8766-b66f8ae7ad2a,AWS,32,16,16,51.32,81,101.15,1097,underutilized
990f3cff-3a15-4cb4-b002-97a3330d0874,AWS,64,16,32,40.79,88,166.61,1778,overutilized
2b820642-693b-4de9-9087-c7c7bc1b9332,GCP,16,4,16,57.66,49,44.47,965,underutilized
d0e29c1c-7b78-4e4a-b1ba-31d74ab5eac3,AWS,8,1,8,97.35,87,22.32,868,overutilized
69cc0484-8ed0-48dc-979e-9b0bc0c8edc4,AWS,16,8,16,44.03,120,53.03,901,underutilized
50433a9f-f062-448f-a88e-3cf683d62a4c,AWS,4,2,8,83.3,132,16.26,986,overutilized
080e2620-9cf9-44a8-93ff-570abc2d56e1,GCP,1,1,8,71.52,131,8.14,877,optimal
5f41caeb-6e58-4228-bf87-b6bd8abd176d,AWS,1,1,8,79,63,8.12,653,optimal
ce32148b-ac36-4f21-8025-b878a3157d0d,AWS,64,16,32,88.12,150,166.78,1257,overutilized
94f472cc-5df5-4889-8d10-29c349ec2e0b,AWS,64,16,32,89.85,107,166.71,1432,overutilized
fcefe03c-4fe5-4c3f-9d41-176cafa6b317,AWS,64,16,32,58.07,61,166.25,1411,underutilized
7f263f98-3c73-49af-967a-fc1c7f10ffb6,GCP,8,1,8,57.59,122,22.26,1045,underutilized
a3878705-3287-48e1-8ead-63fd09bfc0e2,AWS,1,1,8,94.34,130,8.11,857,overutilized
30c89f8c-7806-4f4b-a529-6a27da7d5fa8,AWS,64,16,32,83.72,72,166.15,1509,overutilized
ba3aaa00-51e0-4e6a-ad71-86ba323230c5,AWS,2,1,8,66.81,47,10.17,706,optimal
40845319-27f1-4e16-ab34-f31833b49604,AWS,32,16,16,92.15,120,101.44,1023,overutilized
529f9289-ce1c-4f58-a6fe-47ded443d592,GCP,64,16,32,50.63,87,166.69,1383,underutilized
5ef43d6e-f4e7-47da-a942-3412f287b91a,AWS,8,1,8,48.51,51,22.36,703,underutilized
08073bec-6443-4d13-9ad8-a7078b779fe1,GCP,16,4,16,74.6,43,44.81,928,optimal
4554479f-9ddb-439a-a6d3-4a19e700126e,AWS,8,1,8,56.65,80,22.27,783,underutilized
67283961-f9e6-4238-94f8-40fadc729dcf,AWS,8,1,8,91.51,50,22.38,1047,overutilized
493837ff-b0c8-434e-8fab-930e2ee5bb42,AWS,1,1,8,54.6,74,8.12,726,underutilized
f93fbb21-58cb-4abf-9a8e-a3be6f8c92b4,AWS,16,4,16,95.24,117,44.51,891,overutilized
cb83eae8-17ef-461e-910c-2e992575d725,AWS,32,16,16,53.67,99,101.42,963,underutilized
6a30a923-d557-4111-9b0f-e270a12a6311,GCP,4,1,8,97.07,80,14.16,860,overutilized
773b5cf4-3cca-4bae-b712-cdd4756b69c1,AWS,2,1,8,40.94,135,10.19,693,underutilized
f2880eca-2405-4fc8-a527-327b62197bf4,AWS,16,4,16,73.52,47,44.8,965,optimal
23c91202-9475-44cb-b458-cdcfc897f5f1,GCP,32,16,16,86.77,63,101.95,1168,overutilized
59c44768-f395-4ced-bd1e-34be561571f9,On-prem,2,1,8,56.51,108,8.14,853,underutilized
42a1a46b-5214-4c46-a1f9-5802229ebd0d,On-prem,32,16,16,65.68,247,81.07,990,optimal
4abd5cae-9d59-4288-b259-879e117b4aa1,GCP,2,1,8,52.49,54,10.16,943,underutilized
5578139a-044b-4f8f-a30b-3c258fdb423a,On-prem,1,1,8,57.25,279,6.47,938,underutilized
0ae679e9-95e3-49b1-bfdd-92d2cfa850bf,GCP,8,1,8,77.34,87,22.23,860,optimal
f1fe3a37-1dc0-476d-9698-18c79eabecb7,AWS,16,4,16,59.67,124,44.69,957,underutilized
cf878f55-95df-453f-9c7e-fe0aea4a9f84,AWS,2,1,8,64.12,112,10.19,762,optimal
c2dec271-55d2-4131-95b0-1fe4f75dadb1,AWS,1,1,8,73.24,80,8.13,952,optimal
bbeecc0d-727e-4e7c-be12-03e0e3fd8d66,On-prem,4,1,8,92.07,206,11.4,903,overutilized
fc243267-ff77-4686-89c2-ecaeae00211b,GCP,1,1,8,62.73,113,8.11,899,optimal
30ebaa4c-4925-4b37-b7e7-d09440da90a6,GCP,64,16,32,42.71,98,166.73,1526,underutilized
6df73d0d-e298-48d1-8374-3ab111e979e5,GCP,1,1,8,65.04,81,8.14,736,optimal
bc633204-1bd0-41ea-8b24-1c85c0f4aa45,AWS,64,16,32,95.65,53,166.84,1434,overutilized
4fdae54b-c855-4a91-bbf1-57899e5390a1,AWS,16,4,16,65.08,62,44.5,1056,optimal
931202a5-9720-4f6b-9d3b-cd491f6ff151,AWS,16,4,16,87.47,107,44.44,887,overutilized
938e685f-a139-4216-b731-377afcf129fe,GCP,32,16,16,49.14,119,101.7,1216,underutilized
cd77c4c3-0b08-4bd3-bc48-ab5ff15b43f6,GCP,8,2,8,54.74,134,24.34,985,underutilized
f469f7ed-8082-4337-b27c-576acafb11c4,AWS,2,1,8,82.85,131,10.12,664,overutilized
1cffcc58-7f75-4ad9-b46a-31d24eefb642,On-prem,4,2,8,42.65,165,12.94,671,underutilized
30c13917-3dc2-4d4d-9391-51dcf37cb261,AWS,1,1,8,67.42,135,8.11,941,optimal
09daf912-8c4f-49c7-a3c7-529d2ba521a3,GCP,64,16,32,92.55,124,167.24,1792,overutilized
825bbc4f-3069-404b-9c77-6858b5e006f5,AWS,8,1,8,93.49,59,22.37,859,overutilized
af706457-f2d0-48c1-883e-5d27e9c874d9,GCP,4,2,8,59.03,71,16.21,701,underutilized
86e41617-6eea-43aa-b672-f65248a2c0ca,AWS,64,16,32,63.09,112,166.98,1232,optimal
e63861b3-bc03-411a-ba05-29f145431a8f,On-prem,64,16,32,76.66,187,132.79,1337,optimal
9ab33e73-abbf-475c-bced-a7d3299ec9ac,On-prem,2,1,8,46.95,168,8.12,718,underutilized
e8951cf7-05ae-4dc2-be15-d71b4b0bd07b,AWS,16,8,16,77.43,58,52.95,798,optimal
7e694169-3890-4a0a-b1d1-50c5a0e74615,On-prem,1,1,8,42.08,99,6.47,761,underutilized
4c9efbe6-7b97-4f54-a0e8-fcf1d54c8197,On-prem,1,1,8,73.87,53,6.5,815,optimal
8159b163-bfd5-482a-8c37-ef11310bf005,GCP,2,1,8,87.55,104,10.15,656,overutilized
e775ecee-da91-4334-9a15-892b3789620b,On-prem,1,1,8,65.26,83,6.48,710,optimal
5783ce13-8b3f-4e1a-a07c-f96b79ca65c8,AWS,64,16,32,72.15,133,166.31,1364,optimal
c3268554-e0c7-4c54-8838-345df8a63963,On-prem,16,8,16,70.7,175,42.41,918,optimal
dcefec34-126c-4374-845d-0e8b7860d9ca,AWS,64,16,32,53.81,112,165.71,1724,overutilized
8c6f3f55-c326-42c5-a8ed-8b03f6387bee,AWS,16,4,16,64.57,149,44.67,954,overutilized
05ac352f-86b2-45f6-a99b-75d6b81f3884,AWS,4,2,8,48.44,102,16.2,753,underutilized
c3fe9a3c-6487-4bbe-9103-ab476191ca02,AWS,8,1,8,77.71,150,22.36,893,overutilized
481c9f31-1afd-42eb-a1a6-b20e9e59e248,GCP,64,16,32,70.87,70,166.41,1463,optimal
769f2055-676f-4121-89e0-983dac8f0748,AWS,4,2,8,66.74,91,16.19,675,optimal
d4a48b0c-d610-45c8-8703-b665d466bc40,AWS,2,1,8,74.46,107,10.14,912,optimal
7a564755-ea17-4402-a302-14192ff75f49,GCP,16,8,16,90.05,119,52.95,910,overutilized
688bdfdb-ff68-486d-b5e8-c20ae842c230,AWS,1,1,8,50.01,40,8.1,817,underutilized
5ed216ab-6f12-4803-bc2e-4a319f120533,AWS,64,16,32,52.84,145,166.77,1711,overutilized
9e437416-a9bf-4914-867b-ed030b83f471,GCP,32,16,16,68.75,110,101.53,1202,optimal
5e99592a-62bc-44c0-8b76-71cc33845c99,GCP,32,16,16,66.92,103,101.36,987,optimal
c8c8c7d2-860d-4b79-b25b-1e1a4042c5cb,AWS,1,1,8,56.75,130,8.11,875,underutilized
565ede81-e007-44ff-87db-22dd3d2956e9,GCP,2,1,8,49.3,87,10.2,882,underutilized
8477641b-2dbd-494d-a98c-0cff6b385099,AWS,64,16,32,67.7,77,166.86,1312,optimal
bbe739c5-c35d-4e8f-a24c-a3d383fe5e92,AWS,4,1,8,67.15,99,14.22,788,optimal
7bb79254-1413-4c7c-ace1-87caa79f3f87,AWS,1,1,8,88.23,83,8.11,939,overutilized
2e12c79b-d4f4-4eea-9c2b-a7e4ee1f645b,AWS,4,2,8,96.67,143,16.18,991,overutilized
68c46c79-00e5-4e7d-99b8-73cf24e84b7c,AWS,32,16,16,80.19,89,101.37,1131,overutilized
9668a919-39bd-49da-8d00-b561a82a4468,AWS,64,16,32,58.86,85,166.12,1366,underutilized
858bc724-5849-4694-ae4d-6f1f93a5fc25,On-prem,4,1,8,49.21,97,11.41,809,underutilized
77a38547-a6ae-409b-8fe7-a774a70056c3,AWS,8,1,8,66.67,60,22.29,1031,optimal
0f0f5a88-0972-49ea-8f42-3b6a756e0e83,AWS,8,1,8,51.95,69,22.23,949,underutilized
7ccaafd6-7b23-4ac2-b065-3eb11230c7d9,On-prem,2,1,8,81.83,148,8.16,697,overutilized
76c4d106-f224-4bb6-81ca-fff579f0a9b5,AWS,64,16,32,62.21,51,166.61,1454,optimal
d9e92b89-d57c-4891-a5f5-07e90eb3a66f,GCP,4,1,8,84.98,78,14.28,883,overutilized
9d888810-671d-4d9c-a182-1a23db2a42fa,AWS,4,1,8,93.29,65,14.25,722,overutilized
6d18d710-a445-410f-83af-94159a6df4a2,On-prem,2,1,8,63.79,59,8.09,956,optimal
d1ca87e4-5b97-410b-afa3-d80863929142,AWS,8,2,8,94.48,122,24.36,872,overutilized
763c98f8-a81c-4a2f-a2ed-7b11aad747f1,AWS,32,16,16,44.82,145,101.12,1024,overutilized
4c85a47d-d1b1-4bc3-98fe-3b168f07194f,AWS,64,16,32,83.78,131,166.15,1282,overutilized
a4331d15-6b13-4c26-a098-e20e3e573c52,GCP,4,2,8,81.81,60,16.2,938,overutilized
1aac4786-5177-4f68-b744-e21fbc0054ed,GCP,64,16,32,58.58,141,166.15,1528,overutilized
daece5a8-1542-4e9e-86d4-e170f09078d9,On-prem,32,16,16,53.94,215,81.56,951,underutilized
8623aa00-1702-4b6c-bd89-65a13144cb0f,AWS,2,1,8,81.7,113,10.12,751,overutilized
9f62a57b-0007-4f37-a993-8d1bafecd722,GCP,32,16,16,63.66,110,101.66,1332,optimal
b39c0ab7-a030-4abc-ada7-f61eaf0444f3,AWS,16,4,16,40.23,118,44.53,1034,underutilized
c82e7999-96dd-4c8e-bfa8-7e69f539db53,GCP,1,1,8,80.11,50,8.11,896,overutilized
fcd78d8d-f07a-4bc4-b744-97bf581d4d4a,On-prem,4,2,8,84.78,104,12.96,829,overutilized
06724ad0-4ce5-492d-b7c3-4b1611338466,AWS,4,1,8,65.65,42,14.26,844,optimal
496bb477-f9b7-4bdc-ae3f-4f66a1847e63,GCP,2,1,8,91.55,130,10.19,846,overutilized
8f1c776d-0525-4ac1-ae1d-079fef1abb91,GCP,16,4,16,47.85,71,44.71,774,underutilized
5d59c50f-af14-4917-8bd0-5f590f797287,AWS,4,2,8,73.4,66,16.26,782,optimal
3e0e4e18-b895-4e47-844f-4e8835e81c68,GCP,1,1,8,80.55,61,8.15,733,overutilized
9efacc9c-0ddb-4cf5-b850-140248b6c64e,On-prem,1,1,8,43.84,249,6.49,730,underutilized
844f37c2-feb9-4299-b31a-c300d7a34917,GCP,16,4,16,41.9,123,44.58,987,underutilized
0f9ac336-1e5d-4b3e-9314-3b5d910913ee,On-prem,4,2,8,92.96,213,13.02,993,overutilized
2589cba4-1541-4344-8397-01e0300efdce,On-prem,16,8,16,43.79,268,42.43,1004,underutilized
c729e329-92b5-48f9-8be7-04ac95243565,AWS,1,1,8,47.69,128,8.09,670,underutilized
d758ecb3-641c-470c-a415-6a1d21c192c6,AWS,8,1,8,77.88,49,22.44,796,optimal
c96a747f-80d3-4ab3-a6a8-75b931428b8c,AWS,4,2,8,52.54,112,16.2,812,underutilized
b2dda751-1e6c-4ab3-873c-60815962eceb,GCP,1,1,8,87.3,64,8.11,951,overutilized
a58ff8e0-206a-4155-9826-f49617cee36b,GCP,64,16,32,77,119,166.27,1460,optimal
6a4b0563-58cf-42b8-8108-52e1fac49b2d,On-prem,16,4,16,74.17,254,35.87,1033,optimal
bccf66ea-24f7-4fd7-b262-12d6f57a8ce3,AWS,1,1,8,85.14,147,8.16,694,overutilized
580523c7-6289-44d1-9a3d-98120bf9aec5,GCP,2,1,8,51.32,66,10.17,941,underutilized
cb68ccd0-f87e-463a-bc2f-d970f87fb5cc,AWS,2,1,8,91.91,98,10.18,719,overutilized
cba7b338-7fb5-4886-9f16-6542a743c54b,GCP,4,1,8,93.83,43,14.15,668,overutilized
6071d942-818a-48c7-8ca8-fe3d30949bad,AWS,2,1,8,87.81,90,10.1,902,overutilized
c31e27be-2d3d-460f-8736-be213c45f491,On-prem,2,1,8,69.37,222,8.09,942,optimal
cc81d9aa-5584-4a6c-aab3-6da57fd078ff,AWS,4,2,8,44.9,122,16.27,668,underutilized
02d38616-c9dd-455f-9b2d-3bb43e7d6808,AWS,8,1,8,72.9,119,22.27,1029,optimal
b626dc1e-189b-4f14-87ce-35c0e7dfe542,AWS,1,1,8,70.96,75,8.11,934,optimal
fea56580-2d7a-45e2-b55e-2a1c0e0ae7db,AWS,2,1,8,66.75,40,10.13,941,optimal
6c13cbae-6b86-400d-a38e-41bebfb86a02,GCP,2,1,8,72.37,101,10.2,701,optimal
9ee07d8e-a919-49ad-b7ff-13ff2b08580b,AWS,64,16,32,89.33,80,165.67,1546,overutilized
bcd9d8c6-83c2-4602-8220-81fab88328f2,AWS,32,16,16,97.73,65,101.89,1306,overutilized
ab6addd1-16d6-4676-96f2-3502c429e4f0,AWS,4,1,8,51.56,100,14.17,818,underutilized
5a497863-ed2a-4ccc-9bd9-5188457cc045,AWS,16,8,16,52.11,121,52.54,1011,underutilized
b6344f4d-1c0d-41eb-b629-d587f890545f,GCP,8,2,8,90.1,51,24.36,734,overutilized
48278140-ce56-43ed-8973-9ca8eb3d9073,AWS,8,2,8,61.72,88,24.42,918,optimal
9789de2b-bc1c-45d2-8d38-4f8514790d0d,On-prem,1,1,8,97.79,235,6.5,766,overutilized
f0ab360e-7896-4b61-8b86-7ecafeeec67b,AWS,1,1,8,47.46,122,8.08,785,underutilized
e110f3a8-bbad-4dee-9a4f-dea3976d4e83,GCP,64,16,32,75.02,92,165.77,1567,optimal
319b7db2-bcc6-4ab3-a374-116eb071f482,On-prem,1,1,8,42.34,173,6.48,787,underutilized
e8ab1f7a-867e-4a5d-af1d-384c347cdefd,AWS,64,16,32,76.75,149,166.4,1521,overutilized
c3fffaab-1d1c-4e79-a331-567f5f4b51a9,AWS,8,1,8,61.01,128,22.36,780,optimal
01037e28-1067-409c-b978-7b44ad4ed0b9,On-prem,4,1,8,83.78,251,11.33,867,overutilized
77453baa-0799-4934-9397-fd5ff67a9651,AWS,2,1,8,75.05,80,10.14,889,optimal
30dbcf81-058b-4d2d-9eb4-a549e5f05102,GCP,8,1,8,84.92,43,22.32,918,overutilized
e13b30fe-3d8d-4f0b-9cdd-e4efc1435dd5,AWS,64,16,32,91.01,112,166.25,1697,overutilized
85501198-e485-4f09-a58a-0b74d3f64f15,AWS,1,1,8,89.24,59,8.09,670,overutilized
cdf23d3d-259b-4e1d-a9de-2592140b0513,AWS,1,1,8,86.91,83,8.08,917,overutilized
834d4f43-f2d0-45a4-a420-368bbe6bf7a0,AWS,16,8,16,78.63,106,52.57,1071,optimal
96992d79-f82a-4ebc-94d7-b64a168103ce,AWS,16,4,16,93.6,125,44.47,1085,overutilized
ba638bfe-6131-4a63-804a-22c24332083f,AWS,2,1,8,73.96,78,10.1,767,optimal
1a7f6793-d394-4d58-a48c-e089346dc3e1,GCP,2,1,8,73.15,70,10.1,743,optimal
ef03bd8a-a206-4d26-b8f6-9559c506601f,On-prem,8,2,8,61.24,200,19.58,872,optimal
0f4ce707-dd63-44e1-9ef4-080fc4aeebfb,AWS,16,8,16,45.65,98,52.89,1138,underutilized
1ff590f7-ea88-42bb-9f66-b473f328a013,GCP,16,4,16,94.17,147,44.44,1141,overutilized
c0caeb34-a04a-4c3a-8056-a8a3327ec2ad,On-prem,4,1,8,85.27,57,11.4,803,overutilized
6583fc6d-bf41-4f6b-980b-32adaf15bf66,On-prem,4,2,8,44.78,232,13,775,underutilized
32bea8d3-698e-4578-a7e7-37b3127e2057,GCP,64,16,32,85.62,96,166.75,1754,overutilized
8205c91e-7ca7-4ec5-80f5-f8c3357bca3a,AWS,16,4,16,92.49,134,44.6,967,overutilized
3b5c77b5-108b-45aa-b0f7-da15f9d3ce49,GCP,4,1,8,84.41,137,14.23,853,overutilized
a264486a-1f31-4dc5-b18f-3be9c9f363eb,On-prem,2,1,8,64.82,263,8.16,716,optimal
109ea17a-9f6c-41e7-b383-0100c805a2de,On-prem,1,1,8,60.47,260,6.53,651,optimal
5c5e7f20-c88c-4c5d-a175-9893d51fd341,GCP,1,1,8,90.48,44,8.12,790,overutilized
bf3a6379-dc31-4183-921d-619679d83470,AWS,1,1,8,93.64,72,8.1,822,overutilized
489107e5-041d-4f7a-b6a6-970296122833,GCP,32,16,16,90.44,58,101.44,1272,overutilized
15b465e0-313e-40b8-9f93-e01303687413,On-prem,16,4,16,91.07,194,35.6,1122,overutilized
